TOT,pH,NACL,pKa
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.941,3.5,0,4.6501668
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.951,3.5,0,4.650131626
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.961,3.5,0,4.650100228
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.971,3.5,0,4.650072507
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.981,3.5,0,4.650048368
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.5,0,4.650027716
0.991,3.6,0,4.650357622
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.001,3.6,0,4.751936903
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.011,3.6,0,4.734288273
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
0.021,3.6,0,4.725300622
